date,rating,review_text,helpful_count
2026-05-24 04:45:38,1,bunch of losers running the show. don't trust this app. I lost my 5200 usd for 4 months. they were unable to locate the funds. need to take legal help to get my money back. absolutely pathetic app. no customer support. noone you can talk to for ur issues. stay away.,0
2026-05-24 02:50:14,5,"""(INDmoney Private-Corporation)"", ...INDmoney is an Indian ""Super Finance App"" and wealth-tech platform that allows users to track their total net worth, manage family accounts, and invest across multiple asset classes like mutual funds, Indian stocks, US stocks, and fixed deposits. Headquartered in Gurugram, India, it was founded in 2019 by serial entrepreneur Ashish Kashyap, (Personal & Confidential)!!!",0
2026-05-23 19:42:17,5,It is best that it summarizes the bank expenses. This app needs a little more update. It is not accessing the investments in Angel One properly and the fund name is also not updated correctly.,0
2026-05-22 16:17:48,1,unable to verify the accounts even after entering n number of otps,0
2026-05-22 14:51:19,1,😡😡😡😡😡abhi tak thick nahi huwa favourite option on tool😡😡😡😡😡😡😡grow is very best then ind money😡😡😡😡😡😡😡😡😡,0
2026-05-22 14:28:27,4,"The newly introduced section in US equities - Tax Implication(What happens if you sell today), it's super useful 👌. I can see the STCG, LTGC and Gross Profit at one place, made life easier now without navigating too much.",0
2026-05-22 08:43:52,5,good app it has to improve in detailed anaylisis on stock market and give suggetion for investment to stockholders nation as well as International stock portfolio for better user experience,0
2026-05-22 08:17:51,1,if u want to loose ur money then invest with this app,0
2026-05-22 06:51:39,1,I have big trust issues as I observed couple of issues today and previously also but that time I ignored. orders are getting executed at higher prices and folio page showing less average prices. certainly we the customer is not at profit from this. IndMondey is making money 🤑,0
2026-05-22 01:35:26,5,nice app for Indian investment but inter face should more batter,0
2026-05-21 18:24:39,1,seems like they have moved from being a good company to an unethical one. Tricking investors into investing in regular growth funds instead of direct growth funds,0
2026-05-21 16:07:26,1,"pathetic app for US stock. as soon as I click on the US account tab, the US account is being created by default. we can't even watch the US stocks, as soon as I am going on the US tab, it is opening my account with broker. i don't want to open the account but only watch the stocks.",0
2026-05-21 15:32:51,5,Excellent app for stock investments in the USA and India. I like it very much.,0
