date,rating,review_text,helpful_count
2026-05-09 14:20:23,1,"bekar app,worst Don't use. loan ekbar apply kia cibil Enquiry hua 3/4 baar ek sath",0
2026-05-09 14:04:14,5,it's is great investment app. but you need to update because other bank account problem to buy us stock if you update this that is not only my profits and you also,0
2026-05-09 12:46:02,1,Is app ko Play Store se ban kar dena chahiye isme hamesha kuchh na kuchh Problem hoti rahti hai..... US account open karne me asamarth hai ye app chahe jitna bar Prayas karo hamesha reject kar deta hai app.....,0
2026-05-09 05:16:43,1,"very poor customer service they redirect you yo to whatsapp chat which never replies, please go for other apps like money view",0
2026-05-08 21:52:52,2,I am getting internal server error during kyc. please check.,0
2026-05-08 17:33:18,1,"Extremely frustrating experience. Almost every time I added funds, it took 7–10 days for the amount to reflect in my US stock account. In the latest case, the amount was debited on 4th, SWIFT generated on 6th, yet funds are still not credited. Funds added on Monday remain pending even by Friday, causing loss of an entire trading week. Customer support is equally disappointing, with only bot-generated responses and no clarity on the root cause. Considering alternatives like Vested.",0
2026-05-08 13:38:24,5,this is a amazing 🤩 app for a beginner and all also good 👍🏻✅,0
2026-05-08 08:41:46,1,"The moment I open this app and use it, i start getting marketing calls for Insurance and Loan. They are obviously selling the customer data without consent. Such shame.",1
2026-05-08 08:16:28,3,no issues with app and services request to onboard other creditcards such as kiwi / Slice / Roarbank etc Edit1: Once mentioned creditcards onboarded let us know.,0
2026-05-08 04:34:29,5,I don't know why but I am unable to open the app it is not opening at all it keep exiting on its own,0
2026-05-07 18:00:12,2,The InstaCash feature has helped me a lot in my hard times. But I needed to foreclose my loans and I don't see the option to foreclose anymore. Can you please help me locate it?,1
2026-05-07 14:31:34,3,The NASDAQ index disappeared all of a sudden from home page and not able to find it 🙁.,0
2026-05-07 12:34:31,4,"I had issue related to opening account and fund transfer. But, after multiple tickets and calls issues were resolved. Now I able to transact smoothly. If some improvement can be done in ticketing system and customer care. I think INDMONEY can be best in india for US investing",8
2026-05-07 11:55:10,5,"IND money is a good application for investing and trading because when you add the money to ind money wallet, no charges, is the best facilities. I like too much. I always invented on IND money",1
2026-05-07 05:48:03,2,"Hi Team, The new UI is not looking good at all. When I click the Mid Cap, Small Cap option under Top Gainers, the whole section disappears and only the Top Losers section is visible. Some stocks are showing multiple times also. Please fix. The price filters is no longer available to filter stocks based on price range.",0
