date,rating,review_text,helpful_count
2026-04-26 06:06:22,3,I will give 3 star because this app very first time give more cashback but now cashback rate is very low. Give atleast one cashback for a day.,0
2026-04-25 06:22:27,1,worst app ever im so sick of this app no customer support at all,0
2026-04-25 02:11:59,1,if you are using this to trade us stocks please don't. very bad ticket resolution times. i transferred money from etrade to ind money but gets stuck for 3-4 weeks without any proper resolution.,0
2026-04-24 18:06:12,2,some bugs are showing in the app. in the Bank account every transaction shows double double and also counting the double entry.,0
2026-04-24 16:34:20,1,"Interface is complex and not good. you cannot increase font size. Even if you increase phone font or zoom setting, it will not reflect here. Even after complaining, it is not implemented.",0
2026-04-24 14:59:16,1,"Don't invest in US stocks via INDMoney. Very bad customer support. I initiated transaction for 25K, but it never reached by trading account. I am still waiting for it to be credited from more than 3 weeks. Customer support behaves irresponsibly, repeating same line again and again saying we are following up. update: INDMONEY is still a junk app putting customer in loop of various tickets without completing required work, it's been more than a month still no solution.",5
2026-04-24 13:01:03,1,"They play a trick, just to make sure that you won't get referral amout they won't allow you to add money to wallet till 24 hours so that, given time for referal amount gets completed. faltu app, do not use",0
2026-04-24 11:32:00,2,"customer support is poor; multiple attempts at depositing funds from a funded account, in which the first deposit was successhul remains mysterious and unsolved, customer support is invisible. Any help will be appreciated",0
2026-04-23 07:44:54,1,"don't open any account on this app. I opened an account on this app for daily savings, then they introduced min balance charges etc. At first they mentioned it's a zero charge account bla bla bla.",0
2026-04-23 06:07:13,2,"I loved the user interface up until today. but for some reason, they changed the background colour of the chart, and moved the overview and other quick categories to a scroll option. and the buy and sell became much smaller and this is annoying during intraday. absolutely horrendous ui decision making",0
2026-04-23 04:02:19,5,"Dear INDmoney, you’ve made instant withdrawal feel like magic! 💸 No waiting, no tension—just one tap and money lands in my bank. Your smooth trading experience + superfast Insta-Withdrawal = pure love. Best decision ever to trade with you. Thank you for treating my money with such speed and care. You’ve earned a lifelong fan!",0
2026-04-23 03:45:07,2,Old interface was good. Now with white background for charts and information in multiple tabs is very confusing. Earlier it used to show total quantity (holdings plus positions) at the top on the chart. Now there is no such information.,0
2026-04-22 23:55:05,5,Great app but there should be option to customise homepage to see only what is needed,0
2026-04-22 15:07:52,2,Some much needed functions are missing 1. Stop Loss and Target sell price can't be placed in one single order. 2. Market Order Depth i.e. top 5 bid-ask quotes function is missing for US stocks. Please add these in the next update,0
2026-04-22 05:13:02,1,"with every update the ui glitches are so high, not at all user friendly, there is no intuitive option to revert back. wanted to rate zero star unfortunately it doesn't allow.",0
2026-04-21 17:12:31,1,I am unable to add money from my axis bank account I have tried for more than a week and also raised the ticket and it is still not solved,0
2026-04-21 10:00:52,5,"I really enjoy using the app, but the UPI payment experience needs refinement. Currently, it feels like an afterthought rather than a core feature. To improve this, I suggest integrating a more seamless interface and adding fingerprint authentication for faster, more secure UPI transactions.",0
2026-04-21 07:33:54,5,Best App for trading as well as utility all in one place user interface also very nice easy to use app thx for such a wonderful app i can track all my accounts at one place,0
2026-04-21 06:11:47,1,"total waste, it can not even update prices properly. trust me waste app for trading go for kite",0
2026-04-21 04:48:02,1,"This was my goto app for investing, but it seems like I'm the only one experiencing a glitch with a simple toggle button. Have been writing so many emails, but I'm constantly met with ""we are checking with our concerned team"". What really ticked me was they lied to me about the toggle button and mentioned it was removed during a recent update. Checked with my friends, and they all continue to have the option. Toggle button missing may seem trivial, but Ind's UI is what attracted me.",0
2026-04-21 02:43:50,4,everything is fine but provides an equity curve in the app so that one can track his movement of capital over time during trading or investing,1
2026-04-20 17:12:44,1,"First they give you free mtf balance to use for buying shares for Rs.10000 then, they will remove that limit and charge~15% on that balance with no intimation, extremely dissatisfied with their service",0
2026-04-20 10:08:13,1,"I am trying to connect with customer care from friday 18 april,2026 from app but there is no option to connect live agent and chat gpt has no option to see any attachment, there is an error show in my us stock portfolio, all stock is in green but PL shows loss -2.82 usd, this is any hidden charge ? please tell me, I want to send screenshot but where ?? I don't know",0
2026-04-20 07:39:21,2,"it was a great app to start, networth includes all kinds of instruments. trading was nice, mtf was good. but suddenly the app started to hang/crash too often. scroll gets stuck. now there seems to be a ui refresh, and the stock doesn't show day high/low, my shares of that stock, and the best part missing is the x-y axis showing max min value. is there a way to bring this back? whats worse the price alerts are not firing up, missed multiple stocks going beyond price I wanted, seriously!!",0
